FLIGHT_NUMBER,TAIL_NUMBER,AIRLINE
15,N942JB,B6
1107,N3AYAA,AA
896,N402WN,WN
2572,N876AS,EV
2702,N571JB,B6
2285,N3LNAA,AA
401,N640JB,B6
345,N253WN,WN
2526,N929DL,DL
557,N905FR,F9
4091,N27962,EV
1182,N915DN,DL
928,N318NB,DL
3123,N600WN,WN
5095,N926EV,EV
4101,N769SW,WN
571,N779AS,AS
1401,N77871,UA
48,N629SW,WN
1691,N71411,UA
1084,N767SW,WN
2555,N905EV,EV
3459,N620MQ,MQ
2078,N8601C,WN
1567,N67815,UA
3092,N820MQ,MQ
557,N905DA,DL
3592,N694MQ,MQ
768,N546AS,AS
1261,N454AA,AA
3444,N668MQ,MQ
557,N287WN,WN
885,N893AT,DL
1800,N839AW,US
1168,N27477,UA
2309,N559AA,AA
3485,N209WN,WN
2037,N996DL,DL
1103,N540US,DL
230,N756SA,WN
5255,N295SW,OO
729,N615NK,NK
250,N736SA,WN
383,N630WN,WN
614,N829UA,UA
4510,N18556,EV
1024,N87507,UA
1139,N76522,UA
1246,N934FR,F9
5667,N13566,EV
2069,N654SW,WN
1933,N3773D,DL
685,N940WN,WN
139,N534AS,AS
1927,N616SW,WN
349,N486HA,HA
100,N758SW,WN
1410,N34222,UA
1101,N635AA,AA
5790,N14562,EV
1826,N952WN,WN
1437,N38458,UA
5384,N580SW,OO
14,N5ESAA,AA
1031,N355JB,B6
499,N220WN,WN
2802,N645MQ,MQ
4460,N433SW,OO
5367,N917SW,OO
1172,N77066,UA
4991,N679SA,OO
2377,N4WJAA,AA
1968,N382DA,DL
730,N527VA,VX
1201,N16701,UA
5040,N686BR,EV
230,N348JB,B6
3403,N690MQ,MQ
1301,N921DN,DL
4107,N14974,EV
4973,N979EV,EV
6132,N13202,EV
917,N492WN,WN
476,N615JB,B6
5531,N960SW,OO
3375,N6EAMQ,MQ
1273,N024AA,AA
5316,N915SW,OO
1060,N223FR,F9
687,N624SW,WN
5540,N718SK,OO
28,N522SW,WN
2555,N907DL,DL
3896,N963WN,WN
2659,N964DL,DL
1722,N28478,UA
1033,N861AA,AA
1652,N77295,UA
5114,N691CA,EV
1016,N258JB,B6
1195,N57864,UA
1588,N488WN,WN
229,N492UA,UA
598,N402AS,AS
5308,N878AS,EV
1029,N292JB,B6
4287,N7749B,WN
4367,N14542,EV
319,N607NK,NK
668,N448UA,UA
2435,N861AA,AA
4676,N13995,EV
1688,N934WN,WN
262,N477UA,UA
790,N371DA,DL
1519,N4XHAA,AA
2530,N902EV,EV
2579,N868CA,OO
4640,N12922,EV
3423,N633MQ,MQ
16,N944JB,B6
317,N821UA,UA
2307,N426AA,AA
612,N634NK,NK
506,N644AS,AS
959,N301NB,DL
3315,N905WN,WN
727,N752US,US
696,N813UA,UA
1419,N922DL,DL
2238,N3CGAA,AA
1493,N956DL,DL
1301,N4UBAA,AA
4637,N631SK,OO
1444,N3MEAA,AA
1630,N39728,UA
1543,N950DL,DL
1184,N941WN,WN
2466,N403AA,AA
5466,N134EV,EV
1316,N617DL,DL
1972,N569UW,US
5563,N699BR,OO
962,N723SW,WN
632,N302AS,AS
5949,N13161,EV
147,N383SW,WN
5631,N779SK,OO
345,N627VA,VX
4278,N16999,EV
3395,N520MQ,MQ
1461,N326NB,DL
5224,N980EV,EV
4,N697SW,WN
673,N679AW,US
720,N616DL,DL
410,N784SW,WN
1569,N77871,UA
384,N480HA,HA
1975,N952DN,DL
1269,N3KMAA,AA
1473,N819DN,DL
3469,N682MQ,MQ
37,N3ESAA,AA
975,N4YNAA,AA
1937,N509AY,US
2070,N753US,US
1391,N958DL,DL
48,N934DN,DL
1535,N483AA,AA
1844,N318US,DL
2130,N833AW,US
685,N749SW,WN
386,N560WN,WN
2667,N893AT,DL
672,N520JB,B6
2413,N8317M,WN
1760,N805DN,DL
1172,N3LGAA,AA
3466,N224AG,OO
3645,N764SW,WN
5202,N919EV,EV
991,N708JB,B6
3609,N686MQ,MQ
1582,N929DL,DL
3585,N6EAMQ,MQ
355,N627NK,NK
203,N946WN,WN
3396,N676MQ,MQ
2302,N4XHAA,AA
1546,N37255,UA
4979,N982SW,OO
1810,N199UW,US
635,N550UW,US
1055,N318NB,DL
4368,N14562,EV
1400,N77296,UA
2355,N808DN,DL
1437,N7708E,WN
4990,N742SK,OO
197,N3DWAA,AA
894,N552UW,US
1140,N492WN,WN
1210,N3BJAA,AA
2195,N944UW,US
1353,N980DL,DL
454,N176UW,US
794,N523AS,AS
244,N756AS,AS
303,N371DA,DL
174,N625NK,NK
1702,N63820,UA
4169,N8644C,WN
730,N526VA,VX
3372,N626MQ,MQ
231,N611NK,NK
1454,N372SW,WN
2982,N682MQ,MQ
3424,N531MQ,MQ
3547,N445WN,WN
303,N332NW,DL
2864,N8309C,WN
1703,N190UW,US
3932,N257WN,WN
5394,N980SW,OO
1949,N385DN,DL
3637,N5PBMQ,MQ
304,N631NK,NK
3948,N229WN,WN
1236,N395SW,WN
55,N531AS,AS
4975,N754SK,OO
3654,N853MQ,MQ
6123,N13988,EV
495,N425LV,WN
1120,N204FR,F9
3836,N791SW,WN
1166,N203WN,WN
4403,N445WN,WN
100,N796JB,B6
1287,N3BBAA,AA
5263,N568SW,OO
2702,N889AS,OO
38,N523SW,WN
2357,N3KKAA,AA
4218,N18557,EV
394,N492HA,HA
5198,N796SK,OO
892,N563AS,AS
3670,N649MQ,MQ
571,N962WN,WN
2256,N475WN,WN
1197,N621JB,B6
1737,N77295,UA
1864,N824AW,US
793,N459AS,AS
1780,N638VA,VX
5557,N780SK,OO
516,N491HA,HA
532,N821JB,B6
3401,N544MQ,MQ
142,N902FR,F9
5366,N752EV,EV
1649,N343NB,DL
1557,N3772H,DL
1624,N857AA,AA
1242,N547AA,AA
2099,N946DL,DL
3499,N907MQ,MQ
1163,N77520,UA
1531,N3DHAA,AA
45,N370SW,WN
4115,N12922,EV
1782,N463WN,WN
4580,N813SK,OO
5415,N970SW,OO
1675,N984DL,DL
446,N526NK,NK
2068,N684DA,DL
4614,N16147,EV
4504,N825SK,OO
1441,N3HJAA,AA
393,N294WN,WN
1081,N7747C,WN
3065,N685MQ,MQ
4492,N455CA,OO
1589,N594NW,DL
148,N3JEAA,AA
2904,N836MQ,MQ
3941,N11565,EV
5486,N764SK,OO
808,N559AS,AS
4750,N14570,EV
4768,N604SK,OO
142,N553AA,AA
258,N652SW,WN
5161,N114SY,OO
448,N514UA,UA
5177,N732SK,OO
3055,N7715E,WN
1111,N219FR,F9
4976,N719EV,EV
360,N3LKAA,AA
2227,N016AA,AA
2418,N958AT,DL
3449,N8310C,WN
1799,N8634A,WN
521,N355NW,DL
2574,N3735D,DL
1960,N108UW,US
1943,N557NW,DL
1081,N525US,DL
3394,N767SW,WN
2075,N713UW,US
2897,N606MQ,MQ
463,N3761R,DL
1690,N69819,UA
2369,N655DL,DL
3443,N928MQ,MQ
4165,N962WN,WN
471,N197UW,US
2425,N919DL,DL
4517,N629BR,OO
918,N292JB,B6
555,N7734H,WN
804,N778SW,WN
4278,N424WN,WN
330,N323AS,AS
5206,N678CA,EV
4656,N809SK,OO
5579,N107SY,OO
1046,N4XBAA,AA
548,N187JB,B6
2541,N925DN,DL
12,N53442,UA
5566,N117SY,OO
5405,N569SW,OO
1877,N755US,US
465,N317AS,AS
885,N960AT,DL
628,N520UW,US
1118,N478WN,WN
880,N533AS,AS
2452,N973DL,DL
3943,N919WN,WN
475,N855VA,VX
86,N3KMAA,AA
4670,N17138,EV
5529,N110SY,OO
1433,N503AA,AA
1637,N3FDAA,AA
4425,N274WN,WN
3543,N935MQ,MQ
5922,N16541,EV
1387,N3BFAA,AA
5495,N983SW,OO
1701,N38459,UA
937,N010AA,AA
569,N435UA,UA
2262,N490AA,AA
182,N516NK,NK
5379,N948SW,OO
6523,N745SK,OO
1714,N136DL,DL
288,N3KWAA,AA
1282,N7716A,WN
367,N520AA,AA
885,N569AS,AS
4995,N732SW,WN
3112,N689MQ,MQ
4099,N359SW,WN
676,N622NK,NK
3965,N903WN,WN
5421,N584SW,OO
3942,N26545,EV
406,N484WN,WN
7395,N910EV,OO
2463,N634AA,AA
1862,N156UW,US
2686,N375SW,WN
1852,N652AW,US
457,N474WN,WN
2490,N274WN,WN
452,N7706A,WN
27,N548AS,AS
3479,N636WN,WN
2954,N625MQ,MQ
407,N190UW,US
6041,N11106,EV
3444,N941MQ,MQ
935,N482WN,WN
1464,N3BEAA,AA
2270,N307DQ,DL
329,N8620H,WN
5036,N843AS,EV
2339,N490AA,AA
3131,N853MQ,MQ
674,N7732A,WN
933,N339JB,B6
592,N277WN,WN
377,N493UA,UA
845,N940DN,DL
3012,N504MQ,MQ
1136,N8314L,WN
1276,N986DL,DL
1662,N11206,UA
2261,N400WN,WN
1200,N3CSAA,AA
4649,N432SW,OO
199,N3HUAA,AA
4758,N14991,EV
3931,N410WN,WN
3185,N532MQ,MQ
2670,N989AT,DL
1591,N69810,UA
4549,N209WN,WN
1203,N4XTAA,AA
3942,N13964,EV
4978,N612QX,EV
5149,N851AS,EV
592,N240WN,WN
3088,N638MQ,MQ
5247,N760SK,OO
5933,N11526,EV
2685,N906SW,OO
2070,N949WN,WN
364,N491HA,HA
785,N466UA,UA
5266,N582SW,OO
1020,N922WN,WN
2014,N473WN,WN
1478,N655DL,DL
1357,N5FSAA,AA
4349,N15986,EV
3036,N634MQ,MQ
4544,N448SW,OO
1703,N701GS,WN
1015,N4XRAA,AA
556,N219FR,F9
1233,N579JB,B6
2698,N821AS,OO
466,N585JB,B6
1238,N37298,UA
5252,N766SK,OO
83,N590JB,B6
6368,N943SW,OO
4710,N36915,EV
5434,N744EV,EV
1250,N910FR,F9
748,N507AY,US
2401,N197JB,B6
1383,N520AA,AA
4202,N11551,EV
4807,N910EV,OO
813,N952DL,DL
5785,N15527,EV
96,N523AS,AS
1107,N365NW,DL
2036,N306DQ,DL
3957,N419WN,WN
1566,N493AA,AA
4354,N782SA,WN
479,N669AW,US
4461,N13997,EV
6375,N956SW,OO
612,N170US,US
1968,N804AW,US
363,N528VA,VX
896,N951WN,WN
2070,N552JB,B6
321,N799AS,AS
225,N253WN,WN
1259,N203FR,F9
3482,N823MQ,MQ
313,N788AS,AS
1735,N37474,UA
1598,N3KGAA,AA
3056,N941MQ,MQ
2089,N301NB,DL
1366,N3LCAA,AA
3920,N12195,EV
1972,N315NB,DL
3142,N609SW,WN
5500,N762SK,OO
3690,N620MQ,MQ
3224,N954WN,WN
277,N7727A,WN
1904,N807AW,US
12,N274WN,WN
1528,N496AA,AA
763,N457UA,UA
2026,N952DN,DL
1426,N3JJAA,AA
1762,N256WN,WN
1466,N962DL,DL
2545,N880AS,EV
4552,N616SW,WN
711,N503NK,NK
4155,N231WN,WN
2519,N876AS,EV
1587,N8616C,WN
5537,N563SW,OO
523,N552WN,WN
2084,N936DL,DL
5537,N741EV,EV
1846,N717UW,US
4383,N26141,EV
4973,N967SW,OO
5161,N611QX,EV
490,N386DA,DL
1856,N910WN,WN
4429,N14558,EV
4002,N276WN,WN
2130,N964DL,DL
3929,N15574,EV
4871,N878AS,EV
241,N434WN,WN
236,N475HA,HA
4969,N844AS,EV
4530,N12552,EV
734,N462UA,UA
1601,N69834,UA
3181,N519MQ,MQ
2229,N022AA,AA
969,N629VA,VX
1821,N104UW,US
1422,N981AT,DL
1439,N3CPAA,AA
206,N5EGAA,AA
844,N8323C,WN
9,N253WN,WN
1843,N535UW,US
1585,N503AA,AA
836,N286AY,US
2957,N653SW,WN
4715,N629BR,OO
667,N928FR,F9
3197,N637MQ,MQ
682,N831AW,US
1297,N918DL,DL
2190,N944UW,US
2019,N170US,US
6116,N23139,EV
6287,N472CA,OO
4671,N816SK,OO
11,N419AS,AS
182,N763SW,WN
2687,N944SW,OO
746,N485UA,UA
4838,N8606C,WN
1687,N3FFAA,AA
5449,N391CA,EV
193,N522NK,NK
1733,N373JB,B6
1305,N442WN,WN
743,N205UW,US
816,N264LV,WN
5139,N134EV,EV
828,N969DL,DL
3443,N635MQ,MQ
1297,N7718B,WN
4649,N274WN,WN
341,N935FR,F9
1837,N803AW,US
1307,N368JB,B6
5484,N941SW,OO
220,N002AA,AA
4707,N15527,EV
812,N614NK,NK
4753,N631SK,OO
4917,N611QX,EV
61,N762AS,AS
112,N860AA,AA
5069,N860AS,EV
1926,N583UW,US
3136,N926WN,WN
3843,N562WN,WN
934,N654SW,WN
6402,N794SK,OO
927,N628VA,VX
2061,N394SW,WN
931,N902FR,F9
1812,N763US,US
4128,N13550,EV
345,N953WN,WN
5161,N743SK,OO
6486,N903SW,OO
805,N7749B,WN
5293,N871AS,EV
3305,N353SW,WN
427,N240WN,WN
6327,N583SW,OO
2591,N784SW,WN
6147,N13118,EV
760,N548AS,AS
5488,N783SK,OO
610,N213FR,F9
300,N611AS,AS
1053,N565AA,AA
74,N916DN,DL
2625,N364NW,DL
1697,N793SA,WN
1033,N3AYAA,AA
3690,N675MQ,MQ
1261,N812DN,DL
1910,N980DL,DL
2154,N492WN,WN
1352,N534US,DL
3925,N465WN,WN
6116,N34111,EV
3641,N627MQ,MQ
4747,N15983,EV
5172,N758SK,OO
3072,N621MQ,MQ
958,N846VA,VX
1228,N891AT,DL
548,N834AW,US
780,N7744A,WN
369,N5EKAA,AA
226,N493HA,HA
1144,N3ARAA,AA
1814,N558UW,US
2149,N903DA,DL
2184,N944UW,US
1125,N78506,UA
1489,N3JDAA,AA
550,N428WN,WN
214,N493UA,UA
1803,N468WN,WN
4725,N14542,EV
1775,N978AT,DL
2068,N350NA,DL
524,N585AS,AS
1698,N87507,UA
2022,N118US,US
3498,N638SW,WN
1241,N38424,UA
4881,N264LV,WN
3052,N682MQ,MQ
580,N127UW,US
6450,N951SW,OO
381,N417UA,UA
102,N411WN,WN
2068,N540UW,US
2432,N228WN,WN
3351,N957WN,WN
6492,N910SW,OO
1439,N935AT,DL
1624,N952DN,DL
3923,N229WN,WN
1905,N551UW,US
1361,N3ESAA,AA
50,N485AA,AA
4888,N837AS,EV
4406,N22909,EV
3070,N515MQ,MQ
4483,N7749B,WN
1191,N73291,UA
1373,N569JB,B6
3500,N632MQ,MQ
1361,N387SW,WN
4493,N781CA,OO
276,N492UA,UA
2012,N954UW,US
713,N519NK,NK
2059,N955DL,DL
810,N835VA,VX
5294,N583SW,OO
1768,N334NB,DL
1732,N924AT,DL
638,N516AS,AS
565,N703UW,US
1865,N801DZ,DL
179,N613SW,WN
151,N274WN,WN
3297,N247WN,WN
120,N8616C,WN
2966,N905MQ,MQ
5345,N846AS,EV
2375,N347NW,DL
2053,N772SW,WN
6284,N743SK,OO
5493,N713EV,EV
805,N532AS,AS
3151,N527MQ,MQ
215,N423WN,WN
2352,N397DA,DL
3321,N819MQ,MQ
3046,N818MQ,MQ
1070,N261WN,WN
6228,N954SW,OO
97,N3JNAA,AA
1099,N464WN,WN
1809,N8650F,WN
448,N986AT,DL
6550,N886AS,OO
1721,N716UW,US
4950,N717EV,EV
1333,N682DA,DL
1226,N466WN,WN
71,N3CCAA,AA
1354,N1609,DL
3147,N7722B,WN
1989,N347NB,DL
1578,N19117,UA
1109,N507JB,B6
560,N602AW,US
1902,N706JB,B6
1376,N918DL,DL
7416,N437SW,OO
1251,N284JB,B6
198,N711ZX,DL
712,N725UW,US
466,N562UW,US
2198,N906DA,DL
1279,N23708,UA
46,N799AS,AS
921,N344NB,DL
1409,N87513,UA
1716,N57862,UA
37,N306AS,AS
404,N3737C,DL
4827,N912EV,OO
6614,N906SW,OO
616,N453WN,WN
1462,N26123,UA
924,N927FR,F9
5312,N938SW,OO
700,N651SW,WN
4659,N466WN,WN
783,N810UA,UA
538,N408WN,WN
342,N748SW,WN
2496,N900WN,WN
6298,N920SW,OO
4126,N13538,EV
4973,N119SY,OO
5190,N569SW,OO
4747,N11526,EV
4694,N8923A,OO
1450,N35204,UA
6347,N116SY,OO
207,N304JB,B6
1078,N938DL,DL
247,N5DFAA,AA
1685,N638SW,WN
1345,N547AA,AA
2177,N954UW,US
1064,N205FR,F9
7393,N675BR,OO
6571,N886AS,OO
1249,N4XJAA,AA
1948,N965UW,US
1248,N943FR,F9
265,N372SW,WN
1812,N578UW,US
5193,N788SK,OO
1174,N725SW,WN
1045,N608SW,WN
4086,N15527,EV
1147,N38458,UA
1354,N474AA,AA
5400,N679SA,OO
793,N209FR,F9
38,N464AS,AS
1071,N429WN,WN
1469,N53441,UA
2583,N435SW,OO
55,N762AS,AS
619,N505NK,NK
119,N351AA,AA
2692,N414WN,WN
804,N522NK,NK
516,N854UA,UA
2044,N934AT,DL
2667,N922AT,DL
2160,N948DL,DL
1330,N210FR,F9
4544,N641SW,WN
329,N410UA,UA
349,N476HA,HA
1808,N937AT,DL
493,N403AS,AS
743,N118US,US
1506,N806DN,DL
1622,N29129,UA
1693,N990AT,DL
426,N384SW,WN
4825,N606SK,OO
767,N265JB,B6
5496,N391CA,EV
5334,N937EV,EV
1756,N15712,UA
4241,N12172,EV
1004,N414WN,WN
4294,N17560,EV
3478,N202WN,WN
5167,N971SW,OO
1337,N793SA,WN
4722,N12166,EV
4278,N7715E,WN
3087,N522MQ,MQ
4405,N13914,EV
1709,,US
5217,N788SK,OO
3041,N667MQ,MQ
2335,N4YEAA,AA
1046,N555AA,AA
4855,N955WN,WN
362,N4XYAA,AA
1568,N944DL,DL
2714,N506CA,OO
4649,N729SW,WN
462,N435UA,UA
1916,N686DA,DL
2013,N139DL,DL
265,N835UA,UA
3574,N684MQ,MQ
39,N232WN,WN
599,N763SW,WN
999,N263WN,WN
1492,N39423,UA
678,N283AY,US
1190,N317JB,B6
874,N435WN,WN
417,N588NK,NK
5900,N17560,EV
5533,N870AS,EV
192,N480HA,HA
963,N836VA,VX
622,N675AW,US
1034,N7723E,WN
439,N948FR,F9
1863,N959UW,US
1698,N4XKAA,AA
5205,N900EV,EV
5366,N713EV,EV
4120,N447WN,WN
434,N834JB,B6
1937,N568UW,US
355,N474UA,UA
1086,N76508,UA
1525,N8638A,WN
1339,N926AT,DL
15,N69063,UA
1627,N298WN,WN
1523,N4XBAA,AA
1168,N18243,UA
1493,N27205,UA
1205,N73299,UA
454,N708SW,WN
4514,N27962,EV
1438,N37287,UA
906,N616DL,DL
486,N851VA,VX
4957,N136EV,EV
1241,N562JB,B6
3302,N613SW,WN
520,N203FR,F9
2858,N900MQ,MQ
4608,N679CA,OO
2291,N7751A,WN
153,N3CWAA,AA
1969,N128UW,US
767,N419AS,AS
805,N849VA,VX
136,N685SW,WN
2026,N958DL,DL
1296,N76265,UA
6531,N744SK,OO
1451,N78060,UA
3811,N48901,EV
636,N659AW,US
3110,N604MQ,MQ
723,N952DL,DL
1297,N964DL,DL
1510,N349AA,AA
451,N590JB,B6
264,N956WN,WN
558,N959UW,US
4980,N758SK,OO
7,,WN
650,N801UA,UA
1427,N209WN,WN
3664,N851MQ,MQ
542,N7712G,WN
2415,N968AT,DL
4808,N813SK,OO
4709,N641CA,OO
2426,N439WN,WN
98,N3LUAA,AA
1250,N353NW,DL
7423,N453SW,OO
727,N184JB,B6
5177,N842AS,EV
1684,N3CUAA,AA
629,N567UW,US
1748,N14214,UA
4288,N397SW,WN
537,N450WN,WN
912,N502UA,UA
5601,N147PQ,EV
759,N8321D,WN
1679,N3FAAA,AA
1235,N3JAAA,AA
6525,N903SW,OO
2941,N638MQ,MQ
1288,N927AT,DL
2682,N506CA,OO
2690,N603AT,DL
3148,N519MQ,MQ
2964,N609MQ,MQ
303,N484HA,HA
683,N388SW,WN
5405,N753EV,EV
4628,N16919,EV
2025,N990AT,DL
5611,N593ML,OO
970,N560WN,WN
5230,N857AS,EV
1889,N966AT,DL
775,N523AS,AS
1974,N723UW,US
1427,N67171,DL
652,N751UW,US
1131,N348NB,DL
1864,N935DN,DL
1864,N366NW,DL
348,N657JB,B6
3111,N614SW,WN
741,N908FR,F9
5171,N795SK,OO
1642,N3CBAA,AA
1733,N161UW,US
1302,N808DN,DL
142,N4XMAA,AA
1709,N77871,UA
1406,N823DN,DL
698,N525SW,WN
888,N398DA,DL
1540,N903DE,DL
1193,N3HBAA,AA
331,N617NK,NK
1030,N4XYAA,AA
1775,N925AT,DL
4146,N14960,EV
766,N964DN,DL
2739,N224WN,WN
756,N395SW,WN
36,N526AS,AS
668,N7706A,WN
3234,N667MQ,MQ
655,N323AS,AS
2929,N638MQ,MQ
457,N402UA,UA
621,N8306H,WN
3479,N638MQ,MQ
1140,N917DN,DL
1377,N503AA,AA
2332,N377NW,DL
445,N258WN,WN
4728,N675BR,OO
1196,N613JB,B6
241,N3ECAA,AA
5466,N586SW,OO
1041,N3KVAA,AA
614,N7707C,WN
53,N3ACAA,AA
3432,N500MQ,MQ
690,N622AS,AS
2269,N552NW,DL
43,N384SW,WN
2457,N3730B,DL
815,N292JB,B6
432,N721TW,DL
7426,N452SW,OO
1342,N919DL,DL
908,N7742B,WN
3412,N853MQ,MQ
1964,N803AW,US
3482,N849MQ,MQ
853,N589JB,B6
2315,N4WLAA,AA
2097,N317US,DL
3563,N644SW,WN
4533,N607SK,OO
1633,N954AT,DL
3200,N515MQ,MQ
1868,N949DN,DL
1703,N904DA,DL
3199,N820MQ,MQ
1392,N639JB,B6
1804,N596NW,DL
4655,N262WN,WN
501,N525NK,NK
4310,N11551,EV
2229,N560AA,AA
5562,N678CA,EV
863,N530NK,NK
343,N275WN,WN
2027,N609SW,WN
733,N6708D,DL
27,N345SA,WN
126,N629NK,NK
1525,N3761R,DL
2824,N8315C,WN
5455,N915SW,OO
4469,N912EV,OO
101,N922WN,WN
1227,N77525,UA
1246,N339NW,DL
1307,N3MCAA,AA
572,N853UA,UA
3018,N688MQ,MQ
1437,N358AA,AA
3051,N857MQ,MQ
1972,N335NB,DL
3500,N648MQ,MQ
118,N348JB,B6
559,N457AS,AS
4808,N554CA,OO
5958,N14570,EV
1778,N967UW,US
893,N431WN,WN
4650,N461SW,OO
736,N543UW,US
1942,N968AT,DL
2244,N289CT,WN
699,N718SW,WN
6529,N795SK,OO
5022,N974EV,EV
264,N481UA,UA
322,N848UA,UA
4121,N14174,EV
4241,N12900,EV
22,N797AA,AA
718,N921FR,F9
376,N372SW,WN
4457,N8619F,WN
2606,N207WN,WN
3155,N826MQ,MQ
5040,N870AS,EV
957,N797MX,WN
1080,N965DN,DL
5609,N292SW,OO
646,N675AW,US
5160,N928SW,OO
2571,N773SA,WN
386,N4WJAA,AA
5798,N26549,EV
4688,N608SK,OO
821,N127UW,US
2078,N356NW,DL
6003,N13566,EV
1193,N3DGAA,AA
4733,N820SK,OO
183,N3FGAA,AA
371,N485HA,HA
101,N475HA,HA
1515,N340NB,DL
5074,N878AS,EV
1324,N396DA,DL
4567,N427SW,OO
1088,N4YRAA,AA
478,N903DE,DL
5498,N738SK,OO
997,N658DL,DL
525,N802UA,UA
1875,N108UW,US
945,N635SW,WN
5074,N718EV,EV
956,N3DDAA,AA
5586,N106SY,OO
474,N521VA,VX
3199,N854MQ,MQ
5485,N979SW,OO
917,N552JB,B6
3950,N15986,EV
4617,N11119,EV
655,N536JB,B6
642,N831UA,UA
3380,N676MQ,MQ
1484,N425AA,AA
1761,N962DL,DL
865,N559AS,AS
1153,N989AT,DL
5502,N928EV,OO
1451,N662JB,B6
3678,N544MQ,MQ
6285,N958SW,OO
243,N597UA,UA
593,N535UW,US
5026,N882AS,EV
2487,N3DDAA,AA
1365,N655WN,WN
733,N434UA,UA
1869,N762US,US
4199,N13970,EV
4988,N751EV,EV
3274,N633MQ,MQ
5210,N913SW,OO
1973,N284WN,WN
2046,N562UW,US
3385,N210WN,WN
2221,N3LBAA,AA
1022,N8615E,WN
595,N912UY,US
1098,N77296,UA
783,N528VA,VX
2835,N607MQ,MQ
1977,N830AW,US
1980,N657JB,B6
4264,N12996,EV
2530,N903EV,EV
376,N4YFAA,AA
1494,N928DN,DL
4535,N687SW,WN
3360,N650SW,WN
4031,N767SW,WN
4121,N935WN,WN
4462,N810SK,OO
309,N476HA,HA
2054,N317JB,B6
2509,N909EV,EV
390,N819UA,UA
4580,N816SK,OO
4660,N823AS,OO
128,N7742B,WN
4699,N28529,EV
1867,N713UW,US
484,N903JB,B6
4498,N362SW,WN
4378,N11551,EV
439,N7742B,WN
4823,N816SK,OO
1124,N7721E,WN
1791,N497WN,WN
1070,N76269,UA
5917,N14974,EV
432,N473UA,UA
2312,N364AA,AA
521,N915US,US
609,N185UW,US
1221,N78438,UA
262,N846UA,UA
4660,N8322X,WN
1977,N484WN,WN
3811,N11187,EV
491,N573UW,US
1145,N636WN,WN
434,N276WN,WN
3590,N935MQ,MQ
295,N856AA,AA
4766,N15910,EV
2016,N821DN,DL
1133,N787SA,WN
49,N394SW,WN
1847,N470WN,WN
250,N771SA,WN
1456,N37434,UA
5354,N605QX,EV
1449,N618WN,WN
816,N938WN,WN
880,N7742B,WN
517,N452UA,UA
830,N541US,DL
1215,N3GKAA,AA
2525,N906EV,EV
5789,N13958,EV
1026,N213WN,WN
4446,N440SW,OO
258,N429UA,UA
5549,N900EV,EV
4130,N437WN,WN
1721,N371SW,WN
1180,N3737C,DL
1802,N725SW,WN
1763,N14704,UA
1872,N942DN,DL
4472,N241WN,WN
392,N239WN,WN
3417,N608MQ,MQ
4236,N659SW,WN
1385,N658DL,DL
3283,N644MQ,MQ
2994,N515SW,WN
2385,N491AA,AA
4300,N345SA,WN
80,N4XCAA,AA
1973,N376NW,DL
659,N408AS,AS
1795,N3753,DL
1606,N7726A,WN
3739,N244WN,WN
1466,N258WN,WN
589,N354JB,B6
2015,N8644C,WN
1324,N390AA,AA
722,N954FR,F9
1625,N8619F,WN
1995,N173US,US
5217,N604QX,EV
4599,N16170,EV
354,N240WN,WN
2082,N604SW,WN
2454,N3AMAA,AA
1743,N758US,US
2701,N898SK,OO
885,N284JB,B6
1328,N8319F,WN
3102,N656MQ,MQ
1628,N77865,UA
4209,N16911,EV
1979,N7711N,WN
1384,N8624J,WN
3130,N689MQ,MQ
3258,N678MQ,MQ
2269,N556NW,DL
2309,N556AA,AA
292,N457WN,WN
3267,N647MQ,MQ
633,N805JB,B6
1689,N3LWAA,AA
2351,N5FPAA,AA
3397,N693MQ,MQ
516,N835UA,UA
4243,N17146,EV
1885,N299WN,WN
2196,N946UW,US
2005,N111US,US
142,N426AA,AA
1885,N912DL,DL
2170,N3754A,DL
1699,N438AA,AA
432,N595JB,B6
4701,N16559,EV
1751,N333NW,DL
1125,N934AT,DL
943,N602NK,NK
2730,N468CA,OO
1692,N12225,UA
1453,N3734B,DL
6403,N783SK,OO
3265,N13538,EV
4512,N170PQ,OO
536,N432WN,WN
4737,N12563,EV
3044,N696MQ,MQ
1836,N566UW,US
265,N475HA,HA
1588,N37413,UA
1125,N497WN,WN
921,N8622A,WN
99,N258JB,B6
2668,N603AT,DL
112,N357SW,WN
3030,N682MQ,MQ
5161,N108SY,OO
4297,N25134,EV
5217,N132EV,EV
4750,N13979,EV
706,N775JB,B6
337,N703JB,B6
4126,N703SW,WN
1515,N634AA,AA
354,N736SA,WN
443,N686DA,DL
7419,N457SW,OO
263,N817UA,UA
4749,N8620H,WN
567,N154UW,US
2177,N803DN,DL
1058,N661DN,DL
1772,N688DL,DL
2053,N603AT,DL
1373,N634JB,B6
927,N489WN,WN
3417,N679MQ,MQ
1850,N351NW,DL
905,N7712G,WN
4955,N979EV,EV
1350,N916DE,DL
2970,N410WN,WN
256,N490UA,UA
5784,N11113,EV
364,N460WN,WN
1850,N521UW,US
1733,N304JB,B6
5437,N868AS,EV
5420,N760EV,EV
3049,N661MQ,MQ
1084,N76265,UA
5518,N928SW,OO
8,N389HA,HA
20,N514SW,WN
3688,N686MQ,MQ
22,N374HA,HA
862,N639SW,WN
